H;07536553000102    ;20230315;20230315
V;07536553000102    ;07954091000496    ;7896370106625     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896370105697     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896370108445     ;48000          ;H;20230315
V;07536553000102    ;07954091000496    ;7896370105406     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896370104737     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;8713184174499     ;363000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370105345     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;8713184192318     ;199000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185971180     ;1034000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185980038     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896185980021     ;388000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185913319     ;1146000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185906748     ;164000         ;H;20230315
V;07536553000102    ;07954091000496    ;7894442286664     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;8713184100023     ;36000          ;H;20230315
V;07536553000102    ;07954091000496    ;8713184081988     ;33000          ;H;20230315
V;07536553000102    ;07954091000496    ;7896185970930     ;1144000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185971470     ;439000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184135070     ;136000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184137012     ;3424000        ;H;20230315
V;07536553000102    ;07954091000496    ;8713184128188     ;435000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185971012     ;97000          ;H;20230315
V;07536553000102    ;07954091000496    ;8713184137333     ;5173000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896370108582     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;17896185902426    ;5551000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185902528     ;571000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370107578     ;902000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370104201     ;8000           ;H;20230315
V;07536553000102    ;07954091000496    ;7896370100401     ;467000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370105161     ;3000           ;H;20230315
V;07536553000102    ;07954091000496    ;8713184173270     ;1060000        ;H;20230315
V;07536553000102    ;07954091000496    ;8713184174512     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;8713184186119     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;8713184190208     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896185983350     ;76000          ;H;20230315
V;07536553000102    ;07954091000496    ;8713184081971     ;50000          ;H;20230315
V;07536553000102    ;07954091000496    ;7896185913500     ;579000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185909619     ;32000          ;H;20230315
V;07536553000102    ;07954091000496    ;7896370100692     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896185983268     ;1864000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185983299     ;1247000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185959065     ;281000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184143372     ;19000          ;H;20230315
V;07536553000102    ;07954091000496    ;7892222123048     ;102000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184127655     ;2627000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185979360     ;7834000        ;H;20230315
V;07536553000102    ;07954091000496    ;8713184127921     ;728000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185970947     ;2690000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185971241     ;1348000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185971500     ;5296000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896370104010     ;1018000        ;H;20230315
V;07536553000102    ;07954091000496    ;7894442035781     ;2144000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185971166     ;17000          ;H;20230315
V;07536553000102    ;07954091000496    ;7896185901002     ;1278000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185971616     ;225000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370107790     ;7000           ;H;20230315
V;07536553000102    ;07954091000496    ;8713184215635     ;294000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370105529     ;1080000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185912343     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896185901408     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896185903129     ;49538000       ;H;20230315
V;07536553000102    ;07954091000496    ;8713184032249     ;12372500       ;H;20230315
V;07536553000102    ;07954091000496    ;7896185907011     ;390000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185909602     ;39000          ;H;20230315
V;07536553000102    ;07954091000496    ;8713184040923     ;2540000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185951250     ;2107000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185983275     ;832000         ;H;20230315
V;07536553000102    ;07954091000496    ;7892222123161     ;5000           ;H;20230315
V;07536553000102    ;07954091000496    ;7896185971340     ;404000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184136879     ;220000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184124531     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;8713184186126     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896370104164     ;7989000        ;H;20230315
V;07536553000102    ;07954091000496    ;8713184100108     ;239000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185902535     ;1665000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896370107561     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896370105154     ;839000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370107783     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896370104638     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896370107066     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896370104508     ;4190000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896370107585     ;558000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184186133     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;8713184185624     ;164000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370105093     ;237000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370100579     ;2768000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185971357     ;207000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185961648     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896185983312     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896185902412     ;72000          ;H;20230315
V;07536553000102    ;07954091000496    ;7896185959041     ;223000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185903181     ;48000          ;H;20230315
V;07536553000102    ;07954091000496    ;7892222123154     ;115000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185902405     ;362000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185970923     ;457000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184136992     ;9419000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896370104232     ;377000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185902436     ;196000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184146168     ;868000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184149657     ;272000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370105543     ;1416000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896370100593     ;359000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370104515     ;1758000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896370104614     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896370106809     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896370105550     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896185903228     ;171000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184193858     ;187000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184084286     ;610000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185979254     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896185907004     ;633000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185900203     ;1479000        ;H;20230315
V;07536553000102    ;07954091000496    ;8713184121707     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;8713184122933     ;44000          ;H;20230315
V;07536553000102    ;07954091000496    ;17896185959055    ;1000           ;H;20230315
V;07536553000102    ;07954091000496    ;7896185971487     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;8713184137043     ;1781000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185971609     ;1853000        ;H;20230315
V;07536553000102    ;07954091000496    ;662858869200      ;116000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370100630     ;1923000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896370100616     ;620000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370105369     ;339000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370104362     ;958000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370104577     ;1117000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185902719     ;75000          ;H;20230315
V;07536553000102    ;07954091000496    ;8713184192332     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896185909701     ;1335000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185903112     ;2520000        ;H;20230315
V;07536553000102    ;07954091000496    ;8713184197115     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7894442275392     ;3000           ;H;20230315
V;07536553000102    ;07954091000496    ;7894442286947     ;256000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184127617     ;1483000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896185950918     ;12144000       ;H;20230315
V;07536553000102    ;07954091000496    ;8713184135063     ;120000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184153326     ;1626000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896370107769     ;7000           ;H;20230315
V;07536553000102    ;07954091000496    ;8713184199591     ;174000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896370105376     ;11764000       ;H;20230315
V;07536553000102    ;07954091000496    ;7896370106014     ;80000          ;H;20230315
V;07536553000102    ;07954091000496    ;7896370105338     ;1264000        ;H;20230315
V;07536553000102    ;07954091000496    ;7896370100289     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896370106922     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896370105567     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896370100098     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;8713184186355     ;81000          ;H;20230315
V;07536553000102    ;07954091000496    ;8713184192325     ;0              ;H;20230315
V;07536553000102    ;07954091000496    ;7896185983404     ;899000         ;H;20230315
V;07536553000102    ;07954091000496    ;8713184100504     ;651000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185909626     ;9000           ;H;20230315
V;07536553000102    ;07954091000496    ;8713184069726     ;664000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185971517     ;842000         ;H;20230315
V;07536553000102    ;07954091000496    ;7896185961631     ;4060000        ;H;20230315
V;07536553000102    ;07954091000496    ;8713184197108     ;12000          ;H;20230315
E
